id,q1,q2,q3_1,q3_2,q3_3,q4_1,q4_2,q4_3,q5_1,q5_2,q5_3,q6,q7,q8_1,q8_2,q8_3,q8_4,q9,q10,sex,age,area,job,inc,edu,wt
709.0,국민 통합,전혀 관심이 없다,통합,상생,공정,일자리 창출 등 경제 활성화,물가 및 서민 생활 안정,사회 불공정 타파,창의적 인재 육성을 위한 교육 개혁,신규 일자리 창출,신성장동력 첨단기술 육성,박근혜(18대),국민모두가 함께 행복한 나라,보통,그렇다,보통,그렇다,중하위,매우 진보,여자,61.0,경기,전업 주부,800만원 이상,대학교 (4년제) 졸업,1.019
710.0,국가 비전 제시,매우 관심이 있다,평화,통합,상생,사회갈등 해소를 위한 국민 통합,물가 및 서민 생활 안정,국제외교 및 남북관계 긴장 완화,지역 균형 발전,한반도 평화와 통일 프로세스 구축,경제 양극화 해소,김대중(15대),오늘의 위기를 전화위복의 계기로 삼읍시다.,보통,그렇지 않다,그렇지 않다,그렇지 않다,중하위,진보,여자,65.0,경기,전업 주부,100만원 미만,고등학교 졸업,1.019
711.0,각종 의혹 해소,대체로 관심이 있다,안전,공정,회복,부동산 안정,물가 및 서민 생활 안정,부정부패 척결,정치적 갈등 해소방안 마련,고령화 저출산 문제 해결,경제 양극화 해소,노무현(16대),골고루 잘사는 나라,보통,보통,전혀 그렇지 않다,그렇지 않다,중위,중도,여자,63.0,경기,전업 주부,300만원~400만원 미만,대학교 (4년제) 졸업,1.019
712.0,각종 의혹 해소,매우 관심이 있다,공정,인권,정의,부동산 안정,물가 및 서민 생활 안정,부정부패 척결,"차별, 혐오 등 사회 불평등 해소",신규 일자리 창출,고령화 저출산 문제 해결,노무현(16대),"혁신, 소통, 평화",그렇다,보통,보통,보통,중위,중도,남자,51.0,부산,"사무직(회사원, 일반공무원 등)",500만원~600만원 미만,대학교 (4년제) 졸업,0.654
713.0,각종 의혹 해소,대체로 관심이 있다,통합,정의,안전,부정부패 척결,물가 및 서민 생활 안정,일자리 창출 등 경제 활성화,창의적 인재 육성을 위한 교육 개혁,신규 일자리 창출,경제 양극화 해소,박정희(5~9대),경제를 살리는것이 제일이다,보통,그렇다,그렇다,보통,중상위,보수,여자,63.0,대전,전업 주부,800만원 이상,"대학(2,3년제) 졸업",1.357
714.0,각종 의혹 해소,대체로 관심이 있다,정의,공정,혁신,부정부패 척결,사회 불공정 타파,출산율 제고와 양육 문제,고령화 저출산 문제 해결,지역 균형 발전,신성장동력 첨단기술 육성,박정희(5~9대),앞으로는 나와같은 불행한 군인이 나오지 않기를바란다,보통,그렇다,그렇다,그렇다,중하위,중도,남자,65.0,경북,기술/기능직,200만원~300만원 미만,대학교 (4년제) 졸업,0.773
715.0,국민 통합,대체로 관심이 있다,정의,통합,공정,사회갈등 해소를 위한 국민 통합,물가 및 서민 생활 안정,일자리 창출 등 경제 활성화,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,신규 일자리 창출,노무현(16대),한반도를 평화지대로~,보통,보통,보통,보통,중위,진보,여자,46.0,세종,전업 주부,500만원~600만원 미만,대학교 (4년제) 졸업,0.917
716.0,각종 의혹 해소,매우 관심이 있다,정의,통합,평화,국제외교 및 남북관계 긴장 완화,부동산 안정,부정부패 척결,정치적 갈등 해소방안 마련,경제 양극화 해소,고령화 저출산 문제 해결,김대중(15대),1. 평화 통일2. 용서와 화해3. 지역 갈등 해소,보통,전혀 그렇지 않다,그렇지 않다,전혀 그렇지 않다,중하위,보수,남자,66.0,경기,전문직(준전문직 포함),300만원~400만원 미만,대학원 졸업,1.143
717.0,국민 통합,별로 관심이 없다,공정,정의,통합,사회 불공정 타파,사회갈등 해소를 위한 국민 통합,물가 및 서민 생활 안정,"차별, 혐오 등 사회 불평등 해소",신규 일자리 창출,한반도 평화와 통일 프로세스 구축,박정희(5~9대),"선거에서 승리한 집권당이 평면적 종다수의결방식을 근거로 만능, 우월 의식에서 독선과 횡포를 자행하며, 소수의 의사를 유린할 때, 이 나라 민주주의 전도에는 또 다른 비극의 씨가 배태될 것입니다.또 일방 진부한 관록이나 허망한 권위의식에서, 대국을 망각한 소아병적 도발로 정쟁을 벌이고, 정국을 어지럽히며, 사회를 혼란 시킨다면, 이 나라는 또 다시 역사의 뒤로 후퇴하는 슬픈 결말을 초래할 수밖에 없을 것입니다.",그렇다,그렇다,그렇다,그렇다,중상위,보수,남자,61.0,충남,전문직(준전문직 포함),800만원 이상,대학원 졸업,0.944
718.0,국민 통합,매우 관심이 있다,통합,안전,인권,일자리 창출 등 경제 활성화,정치 제도 개혁,사회갈등 해소를 위한 국민 통합,경제 양극화 해소,신규 일자리 창출,정치적 갈등 해소방안 마련,노무현(16대),사회통합과 지역 갈등 완화,그렇지 않다,그렇지 않다,그렇지 않다,전혀 그렇지 않다,중위,중도,남자,63.0,경북,전문직(준전문직 포함),400만원~500만원 미만,대학원 졸업,0.773
719.0,국민 통합,매우 관심이 있다,상생,안전,공정,사회갈등 해소를 위한 국민 통합,일자리 창출 등 경제 활성화,정치 제도 개혁,신규 일자리 창출,정치적 갈등 해소방안 마련,한반도 평화와 통일 프로세스 구축,없다,,그렇다,그렇다,보통,보통,중상위,중도,여자,58.0,경기,전문직(준전문직 포함),500만원~600만원 미만,대학원 졸업,0.975
720.0,국민 통합,매우 관심이 있다,통합,정의,상생,사회갈등 해소를 위한 국민 통합,부동산 안정,물가 및 서민 생활 안정,한반도 평화와 통일 프로세스 구축,정치적 갈등 해소방안 마련,신규 일자리 창출,문재인(19대),정의롭고 희망찬 사회를 만들고 싶다,그렇다,그렇다,그렇다,그렇다,중위,중도,여자,64.0,경기,전문직(준전문직 포함),300만원~400만원 미만,고등학교 졸업,1.019
721.0,국가 비전 제시,대체로 관심이 있다,정의,안전,평화,일자리 창출 등 경제 활성화,정치 제도 개혁,물가 및 서민 생활 안정,고령화 저출산 문제 해결,신성장동력 첨단기술 육성,신규 일자리 창출,박근혜(18대),대한민국의 가치,보통,보통,그렇지 않다,그렇지 않다,중하위,중도,여자,70.0,서울,무직/실업상태,100만원 미만,대학교 (4년제) 졸업,1.143
722.0,공약 실천 방안 마련,대체로 관심이 있다,회복,통합,공정,물가 및 서민 생활 안정,사회 불공정 타파,부정부패 척결,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,신성장동력 첨단기술 육성,없다,,보통,보통,보통,보통,중하위,진보,남자,43.0,인천,"사무직(회사원, 일반공무원 등)",400만원~500만원 미만,대학교 (4년제) 졸업,0.784
723.0,공약 실천 방안 마련,대체로 관심이 있다,회복,안전,통합,물가 및 서민 생활 안정,일자리 창출 등 경제 활성화,부동산 안정,경제 양극화 해소,고령화 저출산 문제 해결,"차별, 혐오 등 사회 불평등 해소",문재인(19대),오늘부터 나라를 나라답게 만들겠다,보통,보통,보통,보통,중위,중도,여자,43.0,경기,"사무직(회사원, 일반공무원 등)",200만원~300만원 미만,"대학(2,3년제) 졸업",0.884
724.0,각종 의혹 해소,매우 관심이 있다,회복,통합,공정,사회갈등 해소를 위한 국민 통합,부동산 안정,일자리 창출 등 경제 활성화,경제 양극화 해소,신성장동력 첨단기술 육성,고령화 저출산 문제 해결,노무현(16대),"부산에서 파리행 기차표를 사서 평양, 신의주, 중국, 몽골, 러시아를 거쳐 유럽의 한복판에 도착하는 날을 앞당겨야 합니다.",보통,보통,그렇지 않다,그렇다,중하위,진보,남자,39.0,경기,"사무직(회사원, 일반공무원 등)",600만원~700만원 미만,대학교 (4년제) 졸업,1.031
725.0,각종 의혹 해소,별로 관심이 없다,평화,안전,회복,물가 및 서민 생활 안정,의료 등 복지 향상,일자리 창출 등 경제 활성화,신규 일자리 창출,고령화 저출산 문제 해결,경제 양극화 해소,노무현(16대),격차해소,보통,그렇다,그렇지 않다,그렇다,중하위,보수,여자,71.0,부산,전업 주부,300만원~400만원 미만,고등학교 졸업,1.034
727.0,공약 실천 방안 마련,대체로 관심이 있다,안전,상생,인권,지역 균형 발전,물가 및 서민 생활 안정,일자리 창출 등 경제 활성화,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,지역 균형 발전,노무현(16대),평화와 번영과 도약의 새 역사를 만드는 이 위대한 도정에 모두 동참합시다.,보통,그렇다,전혀 그렇지 않다,전혀 그렇지 않다,중위,진보,여자,28.0,울산,"사무직(회사원, 일반공무원 등)",200만원~300만원 미만,고등학교 졸업,1.3
728.0,공약 실천 방안 마련,대체로 관심이 있다,정의,공정,인권,지역 균형 발전,사회 불공정 타파,의료 등 복지 향상,한반도 평화와 통일 프로세스 구축,고령화 저출산 문제 해결,"차별, 혐오 등 사회 불평등 해소",없다,없음/무응답/기억안남,그렇다,그렇다,그렇다,그렇다,하위,진보,여자,51.0,경북,전문직(준전문직 포함),100만원~200만원 미만,대학원 졸업,0.75
729.0,공약 실천 방안 마련,대체로 관심이 있다,회복,안전,통합,부동산 안정,출산율 제고와 양육 문제,일자리 창출 등 경제 활성화,고령화 저출산 문제 해결,신성장동력 첨단기술 육성,신규 일자리 창출,노무현(16대),"개혁은 성장의 동력이고, 통합은 도약의 디딤돌 임니다.",보통,그렇다,그렇지 않다,그렇지 않다,중위,중도,남자,31.0,경기,"사무직(회사원, 일반공무원 등)",300만원~400만원 미만,대학교 (4년제) 졸업,1.031
730.0,국가 비전 제시,별로 관심이 없다,회복,상생,정의,지역 균형 발전,물가 및 서민 생활 안정,일자리 창출 등 경제 활성화,경제 양극화 해소,지역 균형 발전,신규 일자리 창출,없다,,보통,보통,그렇지 않다,그렇지 않다,중하위,잘 모름,여자,25.0,부산,"사무직(회사원, 일반공무원 등)",200만원~300만원 미만,대학교 (4년제) 졸업,1.3
731.0,공약 실천 방안 마련,별로 관심이 없다,회복,상생,공정,지역 균형 발전,사회갈등 해소를 위한 국민 통합,사회 불공정 타파,지역 균형 발전,정치적 갈등 해소방안 마련,신성장동력 첨단기술 육성,김영삼(14대),보통사람,보통,보통,그렇지 않다,보통,중하위,중도,남자,48.0,경기,"사무직(회사원, 일반공무원 등)",300만원~400만원 미만,"대학(2,3년제) 졸업",0.784
732.0,공약 실천 방안 마련,별로 관심이 없다,인권,공정,회복,정치 제도 개혁,사회 불공정 타파,부정부패 척결,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,신규 일자리 창출,문재인(19대),사람이 먼저다,그렇지 않다,그렇지 않다,전혀 그렇지 않다,그렇지 않다,중위,진보,여자,27.0,서울,무직/실업상태,500만원~600만원 미만,대학교 (4년제) 졸업,0.875
733.0,국민 통합,매우 관심이 있다,안전,평화,공정,사회갈등 해소를 위한 국민 통합,일자리 창출 등 경제 활성화,부정부패 척결,정치적 갈등 해소방안 마련,"차별, 혐오 등 사회 불평등 해소",신성장동력 첨단기술 육성,문재인(19대),대한민국 평등한 나라로 만들겠습니다.,그렇다,보통,보통,그렇다,중하위,진보,남자,40.0,광주,"사무직(회사원, 일반공무원 등)",500만원~600만원 미만,대학교 (4년제) 졸업,0.786
734.0,국가 비전 제시,대체로 관심이 있다,평화,공정,인권,사회 불공정 타파,일자리 창출 등 경제 활성화,물가 및 서민 생활 안정,창의적 인재 육성을 위한 교육 개혁,한류 문화 활성화,한반도 평화와 통일 프로세스 구축,박정희(5~9대),연설은 생각이 안나고 경제발전을 시킨 대통령이라고생각함,보통,매우 그렇다,보통,그렇지 않다,중하위,중도,여자,65.0,경남,전업 주부,200만원~300만원 미만,"대학(2,3년제) 졸업",1.034
735.0,공약 실천 방안 마련,매우 관심이 있다,인권,공정,통합,일자리 창출 등 경제 활성화,부동산 안정,물가 및 서민 생활 안정,경제 양극화 해소,신규 일자리 창출,지역 균형 발전,없다,기억은 나지 않으나 그분 그날이 인상이 많이 남습니다,매우 그렇다,매우 그렇다,보통,그렇지 않다,중하위,중도,남자,39.0,서울,판매직,500만원~600만원 미만,"대학(2,3년제) 졸업",1.059
736.0,국민 통합,대체로 관심이 있다,안전,통합,상생,지역 균형 발전,사회갈등 해소를 위한 국민 통합,일자리 창출 등 경제 활성화,지역 균형 발전,"차별, 혐오 등 사회 불평등 해소",창의적 인재 육성을 위한 교육 개혁,박정희(5~9대),경제 모두가 잘살기위해서등,보통,보통,보통,보통,중위,중도,여자,62.0,대구,전업 주부,500만원~600만원 미만,고등학교 졸업,2.0
737.0,공약 실천 방안 마련,매우 관심이 있다,회복,안전,정의,물가 및 서민 생활 안정,지역 균형 발전,사회 불공정 타파,경제 양극화 해소,"차별, 혐오 등 사회 불평등 해소",고령화 저출산 문제 해결,없다,기억이 안남는다,매우 그렇다,매우 그렇다,그렇다,매우 그렇다,하위,보수,남자,47.0,경기,전문직(준전문직 포함),100만원~200만원 미만,대학원 졸업,0.784
738.0,국가 비전 제시,대체로 관심이 있다,공정,정의,평화,부정부패 척결,사회 불공정 타파,국제외교 및 남북관계 긴장 완화,한반도 평화와 통일 프로세스 구축,신성장동력 첨단기술 육성,정치적 갈등 해소방안 마련,김대중(15대),국민에 의한 정치 국민이 주인되는 정치,그렇지 않다,보통,그렇지 않다,보통,하위,보수,여자,49.0,경기,무직/실업상태,300만원~400만원 미만,고등학교 졸업,0.884
